project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Canyon Creek Elementary,TABS2026016916,Canyon Creek Elementary,"2100 Copper Ridge Dr, Richardson, TX 75080",Dallas,6/1/2025,9/1/2026,"$250,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.",Adding a portable classroom building on the exterior,"1,200 ft 2",Richardson ISD,"1123 S Greenville Ave,, Richardson, Texas 75081",940.224.8156,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016916
Wells Fargo Dallas Parkway Restrooms,TABS2026016907,International Plaza III,"14241 Dallas Pkwy Suite 1300, Dallas, TX 75254",Dallas,5/15/2026,8/31/2026,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of the restrooms on the 13th Floor,676 ft 2,Wells Fargo Bank NA,"14241 Dallas Pkwy, Dallas, Texas 75254",(972) 385-0125,Suzanne Dowd,"SGDesign, Inc","3900 Willow Street Suite 200, Dallas, Texas 75226",(469) 865-1910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016907
Moncler Dallas NorthPark Center,TABS2026016898,NorthPark Center,"8687 NORTH CENTRAL EXPRESSWAY, SUITE #316, Dallas, TX 75225",Dallas,6/8/2026,10/22/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New structural steel & metal framing, finishes & millwork. New interior storefront systems, finish upgrades at existing exterior facade. New mechanical system, sprinkler and FA fit-out, lighting installation, minor plumbing upgrades. No change in use","3,164 ft 2",NORTHPARK LAND PARTNERS,"8080 N CENTRAL EXPRESSWAY SUITE 1100, DALLAS, Texas 75206",(214) 236-5291,JANE ENHKBOLD,ATMOSPHERE DESIGN GROUP,"465 Columbus Ave, Valhalla, New York 10595",(914) 483-9166,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016898
25N,TABS2026016897,4040 NCX,"4040 North Central Expressway, Suite 500, Dallas, TX 75204",Dallas,4/1/2026,8/28/2026,"$1,145,795",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in high rise building,"13,823 ft 2",AREIT RE 4040 NCX LLC,"31 W 27th St., 12th Floor, New York, New York 10001",(646) 560-1700,Kelly Bozelka,Go Studio,"1201 Main Street, Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016897
Spec Office,TABS2026016893,Alliance - Conflans,"4911 Conflans Rd Suite 100, Irving, TX 75061",Dallas,4/15/2026,9/15/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior build-out in an existing shell building ,"77,344 ft 2","AMCRE/AI Conflans Industrial Owner, LP","820 Gessner Road Suite 1000, Houston, Texas 77024",713-599-0280,,Lo Architecture,"1911 Westheimer Rd Suite 200, Houston, Texas 77098",346-439-0443,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016893
Crow Holdings,TABS2026016888,Old Parkland East,"4020 Maple Ave., STE 125, Dallas, TX 75219",Dallas,3/18/2026,7/1/2026,"$670,129",Renovation/Alteration,"This project is privately funded, on private land for private use.",Approx. 3853 SF renovation of interior office space for business use.,"3,853 ft 2","Old Parkland East, LP","3819 Maple Ave, Dallas, Texas 75219",(214) 661-8000,Jordan McAdams,BHA Studio,"3141 Hood St., STE 420, Dallas, Texas 75219",(214) 521-8500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016888
UTD SCC - Food Service Venues and Catering Kitchen,TABS2026016875,UTD Student Success Center/ Student Union,"800 W. Campbell Road, Richardson, TX 75080",Dallas,4/15/2026,10/1/2026,"$4,400,000",New Construction,"This project is privately funded, on private land for private use.","FIRST TIME FINISH-OUT OF FOUR FOOD CONCEPTS, CATERING KITCHEN, AND A WARE WASH AREA. SCOPE INCLUDES NEW WALL PARTITIONS, FINISHES, MILLWORK, CEILING, LIGHTING, FOOD SERVICE EQUIPMENT, AND EXTENSION OF ELECTRICAL, MECHANICAL, AND PLUMBING INFRASTRUCTU","5,000 ft 2",The University of Texas System,"800 W. Campbell Road, Richardson, Texas 75080",972-883-7485,,Omniplan Architects,"1845 Woodall Rodgers Fwy #1600, Dallas, Texas 75201",214-775-0671,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016875
Kroger #518 Remodel,TABS2026016860,Kroger,"5665 E. Mockingbird Ln., Dallas, TX 75206",Dallas,6/1/2026,9/5/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of an existing store. ,"81,741 ft 2",Kroger Texas LP,"1014 Vine St 7th Floor, Cincinnati, Ohio 45202",(469) 645-7943,,Heights Venture Architects LLP,"5741 Legacy Dr, Suite 320, Plano, Texas 75024",(281) 854-6100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016860
Potbelly Sandwich Shop,TABS2026016853,Potbelly Sandwich Shop,"3735 S State Highway 161 Suite #600, Grand Prairie, TX 75052",Dallas,7/11/2026,10/13/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New Construction shell. tenant improvement remodel. Including Mechanical, Electrical, Plumbing","1,800 ft 2",Rise Up Ventures LLC,"957 Park Ridge Dr, Allen, Texas 75013",(647) 949-2836,Alison Cisek,DxU Architects,"412 S Wells St 2nd Floor, Chicago, Illinois 60607",(847) 721-2647,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016853
PPG Las Colinas Tower,TABS2026016846,The Point at Las Colinas,"300 E. John Carpenter Fwy Suite 200, Irving, TX 75062",Dallas,4/8/2026,6/1/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing tenant space to add more office. ,"19,583 ft 2","Point at Las Colinas Properties, LLC","245 Park Ave FL 39, New York, New York 10167",972-541-0116,Don Moulton,BOKA Powell,"8080 Park Lane Suite 800, Dallas, Texas 75231",(972) 701-9000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016846
